,postcode,house_price,area,size,purchase_price,lat,lon
793,1066 CP Netherlands,1495000.0,185.0,2067.5,627500.0,52.3417837,4.8144012
794,1066 DH Netherlands,399000.0,138.0,,188240.29090909092,52.3432772,4.811006799999999
795,1066 EL Netherlands,225000.0,56.0,96.4,976300.0,52.3422845,4.797416399999999
796,1066 ET Netherlands,135000.0,24.0,176.0,139337.63636363635,52.3417866,4.796704
797,1066 GG Netherlands,16000.0,16.0,,167985.4756097561,52.3437575,4.826790799999999
798,1066 GL Netherlands,400000.0,111.0,124.5,244719.66666666666,52.344112,4.8257444
799,1066 GZ Netherlands,375000.0,109.0,111.625,275779.125,52.3433217,4.8239934
800,1066 JG Netherlands,750000.0,197.0,257.3333333333333,426051.5833333333,52.3447807,4.820834400000001
801,1066 JV Netherlands,450000.0,128.0,117.0,209579.6,52.3436854,4.8099302
802,1066 JW Netherlands,535000.0,173.0,125.36363636363636,269456.7272727273,52.3429034,4.809911
803,1066 JX Netherlands,375000.0,110.0,114.8,287467.0,52.3437363,4.8093132
804,1066 KE Netherlands,330000.0,92.0,119.27272727272727,236971.27272727274,52.3493726,4.818779699999999
805,1066 LC Netherlands,359000.0,100.0,105.625,246283.3125,52.3476904,4.812901399999999
806,1066 NN Netherlands,300000.0,102.0,98.8,226350.95,52.3491571,4.8077162
807,1066 PW Netherlands,549500.0,170.0,,435414.32352941175,52.3372111,4.8148564
808,1066 RA Netherlands,325000.0,100.0,,786472.6029411765,52.3457757,4.8091399
809,1066 SE Netherlands,467000.0,135.0,,440536.5625,52.3461897,4.8129502
810,1066 WN Netherlands,348800.0,110.0,109.83333333333333,255750.16666666666,52.3372111,4.8148564
811,1066 WV Netherlands,350000.0,118.0,113.63636363636364,254687.36363636365,52.3433158,4.807865899999999
812,1066 WX Netherlands,335000.0,109.0,113.1304347826087,348673.39130434784,52.342477,4.805426199999999
813,1066 XT Netherlands,434500.0,114.5,2031.0,2458376.774566474,52.3487812,4.8324219
814,1067 AX Netherlands,325000.0,104.0,111.0909090909091,164546.0,52.3831478,4.7983711
815,1067 BN Netherlands,175000.0,65.0,,130330.21052631579,52.3823668,4.8040216
816,1067 GB Netherlands,330000.0,102.0,132.2,162883.66666666666,52.37602469999999,4.797423
817,1067 GL Netherlands,160000.0,43.0,,163930.0,52.3787059,4.7979895
818,1067 JG Netherlands,275000.0,105.0,,177413.91025641025,52.3792227,4.8006997
819,1067 JK Netherlands,225000.0,65.0,,166643.18181818182,52.3792375,4.798246799999999
820,1067 LG Netherlands,224000.0,75.0,78.54545454545455,162465.5172413793,52.3779195,4.7952976
821,1067 LH Netherlands,295000.0,108.0,85.16666666666667,150620.5,52.37855769999999,4.7953039
822,1067 MX Netherlands,297500.0,85.0,82.2,200242.29166666666,52.3763993,4.802264300000001
823,1067 RC Netherlands,325000.0,84.0,120.93333333333334,147933.33333333334,52.375535,4.7947421
824,1067 RH Netherlands,257500.0,69.0,101.71428571428571,188142.85714285713,52.3765795,4.783460199999999
825,1067 RJ Netherlands,265000.0,68.0,101.0,182375.0,52.3750249,4.7933979
826,1067 RK Netherlands,500000.0,156.0,127.66666666666667,272833.3333333333,52.3746525,4.798014
827,1067 SZ Netherlands,1120000.0,204.5,707.25,446570.625,52.37003499999999,4.7788984
828,1067 TC Netherlands,1150000.0,241.0,593.7777777777778,325845.22222222225,52.37637710000001,4.7678558
829,1067 TE Netherlands,300000.0,85.0,385.3076923076923,339317.0,52.3765795,4.783460199999999
830,1067 TJ Netherlands,695000.0,125.0,40.0,453125.0,52.3765795,4.783460199999999
831,1067 VC Netherlands,225000.0,70.0,,177166.66666666666,52.3784325,4.790062499999999
832,1067 VJ Netherlands,300000.0,109.0,114.6,245310.0,52.3798386,4.7908513
833,1067 WC Netherlands,295000.0,87.0,124.0,199990.0,52.3818382,4.791720400000001
834,1067 WH Netherlands,289000.0,100.0,121.28571428571429,220451.85714285713,52.3825358,4.7910207
835,1067 WK Netherlands,345000.0,104.0,135.8125,223220.3125,52.3823107,4.789173
836,1067 XW Netherlands,265000.0,85.0,,194302.02272727274,52.3774084,4.8045861
837,1068 CB Netherlands,245000.0,100.0,83.0,175238.0,52.3622832,4.7993821
838,1068 CP Netherlands,275000.0,96.0,,1181953.125,52.3618818,4.8072858
839,1068 CS Netherlands,37500.0,1.003,,401983.0508474576,52.3619189,4.807534899999999
840,1068 CV Netherlands,289000.0,93.0,,197589.47368421053,52.36192399999999,4.8085772
841,1068 CZ Netherlands,319000.0,97.0,,170716.0,52.3620106,4.809735799999999
842,1068 ER Netherlands,300000.0,94.0,,19517605.576923076,52.359429,4.8056443
843,1068 HV Netherlands,329000.0,119.0,103.73333333333333,450942.306122449,52.3624004,4.8042058
844,1068 JA Netherlands,200000.0,82.0,,156228.15217391305,52.357035,4.816053999999999
845,1068 JB Netherlands,220000.0,83.0,,80872.71794871795,52.35694300000001,4.8156148
846,1068 JD Netherlands,295000.0,95.0,,128010.2,52.3568113,4.8143981
847,1068 JR Netherlands,264850.0,77.0,,139499.2972972973,52.3555897,4.8108469
848,1068 JS Netherlands,240000.0,79.0,,110828.11764705883,52.3555257,4.8106276
849,1068 JZ Netherlands,275000.0,105.0,,149199.5909090909,52.354966,4.8119559
850,1068 KK Netherlands,1300000.0,198.0,536.4666666666667,548182.8666666667,52.35231899999999,4.8165844
851,1068 KL Netherlands,650000.0,152.0,292.54545454545456,361476.9090909091,52.3525129,4.8139252
852,1068 MS Netherlands,280000.0,75.0,136.25,272971.1538461539,52.35403669999999,4.8038949
853,1068 NA Netherlands,640000.0,178.0,386.1,421564.4,52.3515536,4.8033991
854,1068 ND Netherlands,225000.0,81.0,,154982.57894736843,52.3542366,4.8116718
855,1068 NM Netherlands,275000.0,130.0,84.33333333333333,147834.94444444444,52.3531322,4.8063727
856,1068 NV Netherlands,260000.0,85.0,69.0,211550.0,52.3561705,4.8156981
857,1068 PM Netherlands,471666.6666666667,156.66666666666666,,256451.98598130842,52.36454790000001,4.8084548
858,1068 RB Netherlands,425000.0,139.0,138.0,417500.0,52.3545917,4.8052673
859,1068 RM Netherlands,185000.0,59.0,,147136.36363636365,52.3550297,4.8029571
860,1068 VM Netherlands,350000.0,90.0,,296100.45,52.3668254,4.8073533
861,1068 WB Netherlands,299000.0,95.0,68.16666666666667,171708.33333333334,52.3540298,4.8135093
862,1068 WD Netherlands,275000.0,75.0,56.04,167907.2,52.3540159,4.8143608
863,1068 WX Netherlands,245000.0,82.0,,197592.53125,52.3572126,4.8082129
864,1068 ZV Netherlands,399000.0,144.0,,335000.0,52.3598772,4.8054035
865,1068 ZW Netherlands,345000.0,127.0,,300939.55555555556,52.3644141,4.8031711
866,1069 BX Netherlands,235000.0,79.0,,180103.86363636365,52.3611897,4.7892228
867,1069 CL Netherlands,195000.0,55.0,2115.0,544862.5629139073,52.3584227,4.7966294
868,1069 DT Netherlands,259000.0,82.0,,167772.72727272726,52.3570417,4.7936679
869,1069 EC Netherlands,180125.0,67.25,17.928571428571427,159655.0612244898,52.3556027,4.789899999999999
870,1069 EE Netherlands,183000.0,65.6,18.142857142857142,24573.928571428572,52.3575658,4.7888607
871,1069 EG Netherlands,173000.0,61.333333333333336,,135762.20512820513,52.3583994,4.788409
872,1069 EH Netherlands,225000.0,72.0,18.125,144626.4699453552,52.3592419,4.7879572
873,1069 EJ Netherlands,25000.0,16.0,16.166666666666668,14157.5,52.3562251,4.7867796
874,1069 EV Netherlands,249000.0,100.0,,151631.26829268291,52.355732,4.7852597
875,1069 EX Netherlands,399000.0,147.0,133.04347826086956,186309.21739130435,52.3552233,4.7877326
876,1069 KD Netherlands,376266.6666666667,132.33333333333334,,243180.6265060241,52.3524604,4.7959455
877,1069 KE Netherlands,290000.0,97.0,,193576.19444444444,52.3576375,4.7901227
878,1069 KG Netherlands,450000.0,168.0,,298992.35294117645,52.3532106,4.7968015
879,1069 KW Netherlands,300000.0,99.0,,141115.0357142857,52.35014320000001,4.7962846
880,1069 LC Netherlands,220000.0,94.0,,130550.06896551725,52.3481849,4.796486799999999
881,1069 LK Netherlands,375000.0,127.0,,197540.46451612902,52.35597869999999,4.7913922
882,1069 LW Netherlands,539000.0,145.0,399.0,446189.0588235294,52.35200829999999,4.779439099999999
883,1069 MD Netherlands,1245007.5,237.5,527.6666666666666,457477.5,52.3491881,4.7922172
884,1069 NC Netherlands,342500.0,109.0,220.0,135229.72413793104,52.3546158,4.777906199999999
885,1069 ND Netherlands,235000.0,79.0,,183583.33333333334,52.3543488,4.7784089
886,1069 NK Netherlands,269000.0,81.0,,176769.23076923078,52.3543815,4.7760305
887,1069 NV Netherlands,365000.0,108.0,172.14285714285714,265215.85714285716,52.3541521,4.7803638
888,1069 PG Netherlands,309250.0,88.0,149.1875,243691.3125,52.3527176,4.7845667
889,1069 PX Netherlands,185000.0,63.0,,171376.65217391305,52.3507865,4.783066400000001
890,1069 RA Netherlands,179000.0,42.0,,138908.0,52.3632651,4.794421499999999
891,1069 RG Netherlands,225000.0,71.0,,147862.5,52.3532562,4.7951276
892,1069 RH Netherlands,274500.0,73.0,,143573.7931034483,52.3576375,4.7901227
893,1069 RR Netherlands,305000.0,72.0,,191886.8849557522,52.3503602,4.8001565
894,1069 RS Netherlands,350000.0,117.5,,251815.43902439025,52.3498461,4.7979764
895,1069 RT Netherlands,225000.0,70.0,,185707.5846153846,52.3501783,4.796107999999999
896,1069 SZ Netherlands,325000.0,97.0,141.0,173271.0,52.3510721,4.8005287
897,1069 TD Netherlands,425000.0,120.0,,209127.55,52.3576375,4.7901227
898,1069 TR Netherlands,184800.0,60.4,17.666666666666668,127519.53548387096,52.3538909,4.7908624
899,1069 TS Netherlands,175000.0,61.0,18.0,124169.75903614458,52.3547332,4.7903667
900,1069 WD Netherlands,257000.0,96.0,109.42857142857143,188796.7142857143,52.35747869999999,4.7841057
901,1071 CM Netherlands,4500000.0,318.0,242.0,1112300.5714285714,52.3606711,4.8845358
902,1071 CN Netherlands,5200000.0,454.0,136.0,1994606.3636363635,52.3603062,4.8832627
903,1071 CP Netherlands,1750000.0,181.0,177.14285714285714,1307593.5,52.3601778,4.8826624
904,1071 EW Netherlands,1800000.0,194.0,228.5,1257311.0625,52.3576067,4.8741481
905,1071 GE Netherlands,475000.0,61.0,135.66666666666666,684079.8787878788,52.35840959999999,4.876927999999999
906,1071 GG Netherlands,1950000.0,199.5,,521297.5,52.3582085,4.876137600000001
907,1071 GH Netherlands,1790000.0,204.5,17.0,562429.448275862,52.357429,4.8725648
908,1071 GJ Netherlands,1875000.0,196.0,120.83333333333333,784284.5714285715,52.357429,4.8725648
909,1071 GM Netherlands,2750000.0,221.0,491.7142857142857,1651168.3376623376,52.35618059999999,4.8686453
910,1071 GS Netherlands,4250000.0,390.0,195.0,1021286.9090909091,52.3572162,4.8753123
911,1071 HC Netherlands,2195000.0,216.0,,732579.7826086957,52.3590531,4.8760838
912,1071 HT Netherlands,1495000.0,159.0,88.0,894796.125,52.3560262,4.8703352
913,1071 HV Netherlands,1549500.0,176.5,148.5,744431.76,52.355808,4.8697652
914,1071 JW Netherlands,2500000.0,195.0,163.0,2632718.3333333335,52.35351259999999,4.8751642
915,1071 KG Netherlands,1095000.0,154.0,125.5,1885043.4782608696,52.3558066,4.8756515
916,1071 KV Netherlands,1825000.0,228.0,135.36363636363637,977698.4375,52.3578653,4.8778443
917,1071 LR Netherlands,1295000.0,167.0,333.0,886730.7692307692,52.3561385,4.8775853
918,1071 LX Netherlands,1498000.0,189.0,157.0,648022.7407407408,52.3544771,4.8863087
919,1071 MC Netherlands,925000.0,115.0,113.0,464035.67741935485,52.354964,4.8720209
920,1071 MD Netherlands,2350000.0,291.0,121.25,890576.6428571428,52.3546628,4.8709529
921,1071 MX Netherlands,3995000.0,395.0,135.16666666666666,747401.9,52.3533964,4.8711584
922,1071 NK Netherlands,2500000.0,268.0,145.83333333333334,1179504.391304348,52.3533964,4.8711584
923,1071 PJ Netherlands,2200000.0,316.0,,807600.0,52.3537421,4.8721231
924,1071 RA Netherlands,1975000.0,352.0,103.0,523114.14814814815,52.3566148,4.8775651
925,1071 RD Netherlands,1780000.0,251.0,160.0,544278.1428571428,52.3545388,4.879688
926,1071 RJ Netherlands,949000.0,152.0,204.0,477696.4166666667,52.3547804,4.8836631
927,1071 RZ Netherlands,3075000.0,321.5,1378.0,3020732.035714286,52.3615044,4.8839391
928,1071 TV Netherlands,950000.0,113.0,86.42857142857143,586873.8285714285,52.35305109999999,4.8849157
929,1071 VA Netherlands,700000.0,109.0,87.0,514965.46153846156,52.3566148,4.8775651
930,1071 VV Netherlands,600000.0,105.0,,549082.5172413794,52.3535059,4.8840739
931,1071 WH Netherlands,750000.0,96.0,,530296.274509804,52.3517442,4.8798373
932,1071 XD Netherlands,800000.0,125.0,150.66666666666666,287319.59375,52.3615044,4.8839391
933,1071 XG Netherlands,495000.0,66.0,377.0,863679.3170731707,52.35383,4.882088599999999
934,1071 ZJ Netherlands,699000.0,89.0,132.66666666666666,662770.5,52.3615044,4.8839391
935,1071 ZW Netherlands,1650000.0,203.0,,828779.92,52.3615044,4.8839391
936,1071 ZX Netherlands,4450000.0,329.0,147.05555555555554,1818956.111111111,52.3615044,4.8839391
937,1072 AD Netherlands,749000.0,96.0,131.125,587213.6666666666,52.3583372,4.8894799
938,1072 BH Netherlands,1500000.0,199.0,113.42857142857143,692817.5161290322,52.3573517,4.890225
939,1072 CA Netherlands,200000.0,28.0,105.42857142857143,439584.5,52.3558567,4.8873793
940,1072 CC Netherlands,592000.0,91.5,108.42857142857143,316394.2162162162,52.3557827,4.8889948
941,1072 CJ Netherlands,462500.0,84.0,135.4,403421.8181818182,52.35561629999999,4.8900388
942,1072 CP Netherlands,995000.0,155.0,62.875,484362.13333333336,52.35510679999999,4.890719799999999
943,1072 EJ Netherlands,334500.0,58.5,89.0,277000.0,52.35409809999999,4.888089
944,1072 HT Netherlands,350000.0,62.0,,270889.93023255817,52.3514968,4.8892924
945,1072 JK Netherlands,379000.0,61.0,113.2,461348.6956521739,52.3508838,4.8910019
946,1072 KN Netherlands,475000.0,63.0,,248423.3,52.3490549,4.8878375
947,1072 LZ Netherlands,375000.0,68.0,,235670.0,52.3537768,4.888621
948,1072 PD Netherlands,350000.0,51.0,83.5,407200.0,52.35223879999999,4.8948029
949,1072 RA Netherlands,290000.0,43.0,,222013.82857142857,52.3501911,4.8930057
950,1072 SC Netherlands,400000.0,63.0,149.0,383361.6923076923,52.350838,4.8929545
951,1072 SR Netherlands,1900000.0,426.0,128.4,40077.8,52.3522087,4.8918824
952,1072 TH Netherlands,325000.0,44.0,145.05882352941177,7401928.112903226,52.3504371,4.891637999999999
953,1072 TM Netherlands,345000.0,52.0,725.0,564012.4782608695,52.3532857,4.8893751
954,1072 VM Netherlands,225000.0,31.0,113.52941176470588,280065.6222222222,52.35570329999999,4.891491
955,1072 VZ Netherlands,700000.0,123.0,94.0,259235.7,52.3563966,4.887519999999999
956,1072 XL Netherlands,1100000.0,193.0,102.0,625205.0833333334,52.3560732,4.8918393
957,1072 XM Netherlands,649500.0,104.0,105.45454545454545,425509.95454545453,52.3570162,4.8873809
958,1073 AP Netherlands,399000.0,62.0,,254885.5,52.3483583,4.895330299999999
959,1073 AZ Netherlands,649000.0,98.0,175.0,722478.2608695652,52.35762,4.8985452
960,1073 BE Netherlands,264500.0,46.0,92.73529411764706,1009140.2782608696,52.3559703,4.8951725
961,1073 BK Netherlands,375000.0,70.0,,264529.3333333333,52.3557613,4.894631700000001
962,1073 BR Netherlands,219000.0,27.0,125.42857142857143,690735.207920792,52.3569019,4.8987586
963,1073 CR Netherlands,950000.0,147.0,162.88888888888889,372319.84444444446,52.3549746,4.8956533
964,1073 GN Netherlands,400000.0,66.0,,217775.0,52.3505865,4.8951442
965,1073 GT Netherlands,275000.0,44.0,,215917.64705882352,52.3512451,4.9000978
966,1073 GW Netherlands,285000.0,44.0,,241637.80952380953,52.3514024,4.9011969
967,1073 HN Netherlands,285000.0,57.0,,218777.77777777778,52.3492143,4.8958492
968,1073 HS Netherlands,350000.0,59.0,,234851.2,52.3491766,4.895424
969,1073 LL Netherlands,850000.0,175.0,87.66666666666667,1231699.836734694,52.35718379999999,4.899562899999999
970,1073 RA Netherlands,339500.0,50.0,,224750.0,52.3489684,4.901605099999999
971,1073 RR Netherlands,685000.0,113.0,105.03225806451613,667041.9318181818,52.3519417,4.901191
972,1073 SB Netherlands,440000.0,80.0,,356027.4137931034,52.3516205,4.899579999999999
973,1073 SE Netherlands,440000.0,79.0,117.32,5089922.736842105,52.35198159999999,4.9021593
974,1073 SN Netherlands,399000.0,66.0,147.0,255468.2,52.35212509999999,4.8998973
975,1073 VB Netherlands,225000.0,34.0,82.33333333333333,1966474.5762711863,52.3538423,4.900025299999999
976,1073 VC Netherlands,570000.0,113.0,98.0,170628.37037037036,52.3542067,4.9012249
977,1073 VD Netherlands,325000.0,46.0,38.0,2488697.4166666665,52.3539594,4.9000827
978,1073 VW Netherlands,849000.0,84.0,975.0,3048540.4210526315,52.3570122,4.897172
979,1073 XB Netherlands,1425000.0,214.0,269.1818181818182,376415.756097561,52.3566854,4.8963977
980,1074 AG Netherlands,440000.0,67.0,114.0,537891.8857142857,52.3540839,4.9019601
981,1074 AW Netherlands,550000.0,90.0,239.0,1710529.25,52.3579596,4.9002443
982,1074 BP Netherlands,280000.0,29.0,118.625,430026.0,52.3574731,4.9021726
983,1074 CG Netherlands,1195000.0,185.0,179.6,458021.9743589744,52.3570647,4.9012083
984,1074 CP Netherlands,425000.0,59.0,146.85714285714286,351400.9315068493,52.3562094,4.900836
985,1074 CX Netherlands,517500.0,79.5,,396455.25,52.35570939999999,4.9038359
986,1074 EE Netherlands,269000.0,46.0,41.0,220936.41666666666,52.35438629999999,4.9055824
987,1074 EH Netherlands,425000.0,60.0,101.8,339342.2916666667,52.3538217,4.9037831
988,1074 EK Netherlands,415000.0,67.0,100.38461538461539,332824.28571428574,52.3545127,4.905727800000001
989,1074 GS Netherlands,500000.0,70.0,,208928.57142857142,52.3513488,4.905674100000001
990,1074 HT Netherlands,1295000.0,266.0,150.0,2314443.25,52.35636050000001,4.904827
991,1074 HX Netherlands,500000.0,91.0,119.73333333333333,762536.4114285714,52.3542283,4.9065235
992,1074 JJ Netherlands,424000.0,65.0,101.61538461538461,214566.9207920792,52.3532135,4.9044943
993,1074 TL Netherlands,249900.0,51.0,,208666.66666666666,52.3509128,4.9045486
994,1074 TS Netherlands,375000.0,69.0,,247565.0,52.35021219999999,4.904659
995,1074 VA Netherlands,425000.0,70.0,91.0,7791822.0227272725,52.3517282,4.903938
996,1074 XB Netherlands,429000.0,76.0,,289230.76923076925,52.3542705,4.9036314
997,1074 XL Netherlands,537500.0,84.0,84.0909090909091,616091.7,52.3548087,4.903376
998,1074 XX Netherlands,1400000.0,267.0,165.0,274815.92,52.351518,4.90679
999,1075 AZ Netherlands,5400000.0,365.0,567.7692307692307,702353.0476190476,52.3538352,4.8626252
1000,1075 BH Netherlands,6400000.0,440.0,,1212633.923076923,52.352321,4.8636853
1001,1075 BX Netherlands,4850000.0,494.0,1153.0,2641421.052631579,52.3528067,4.8577056
1002,1075 CD Netherlands,1150000.0,150.0,117.0,528280.1081081082,52.3526329,4.8570325
1003,1075 CT Netherlands,995000.0,152.0,142.0,882874.6363636364,52.3519118,4.8585822
1004,1075 EC Netherlands,630000.0,79.0,340.0,1123116.2758620689,52.3532072,4.8628675
1005,1075 ET Netherlands,2500000.0,294.0,,697022.8,52.3531182,4.8650996
1006,1075 GG Netherlands,1045000.0,93.0,138.6,825323.5,52.3532357,4.8652597
1007,1075 HA Netherlands,749000.0,78.0,157.0,668761.1212121212,52.3527902,4.8661309
1008,1075 HM Netherlands,1272500.0,153.5,217.33333333333334,892794.196969697,52.3522613,4.8664454
1009,1075 RB Netherlands,1150000.0,130.0,,598896.275862069,52.3516365,4.8613449
1010,1075 RZ Netherlands,1850000.0,405.0,198.0,637618.3333333334,52.351271,4.8559773
1011,1075 SB Netherlands,449000.0,72.0,147.0,517992.275862069,52.3509421,4.8547924
1012,1075 SJ Netherlands,325000.0,59.0,142.9,1021522.0,52.3508947,4.8542352
1013,1075 TE Netherlands,435000.0,78.0,,285811.2166666667,52.3515641,4.8566509
1014,1075 VM Netherlands,295000.0,46.0,,233365.88888888888,52.34943879999999,4.852271399999999
1015,1075 VT Netherlands,450000.0,74.0,173.0,467807.5,52.35412780000001,4.8556789
1016,1075 VZ Netherlands,2400000.0,407.0,,503350.1904761905,52.3509699,4.856979
1017,1075 XA Netherlands,429000.0,61.0,,331323.45454545453,52.3500562,4.8576504
1018,1076 AN Netherlands,585000.0,107.0,,38039852.941176474,52.3460627,4.8671345
1019,1076 BN Netherlands,1700000.0,179.0,128.8235294117647,681756.2424242424,52.3431153,4.8631775
1020,1076 CH Netherlands,1100000.0,150.0,,372830.6060606061,52.3432205,4.8585537
1021,1076 DK Netherlands,390000.0,79.0,343.0,2051664.482352941,52.3457865,4.8555293
1022,1076 DZ Netherlands,650000.0,108.0,,513751.9516129032,52.3467541,4.8548573
1023,1076 JA Netherlands,450000.0,88.0,,2689548.3870967743,52.3447451,4.8638773
1024,1076 JC Netherlands,400000.0,68.0,,342110.0,52.3444049,4.8621351
1025,1076 KW Netherlands,425000.0,68.0,,379145.375,52.3447188,4.8599594
1026,1076 LK Netherlands,1698000.0,214.0,122.0,468660.9666666667,52.3451857,4.8618763
1027,1076 NG Netherlands,415000.0,65.0,156.0,661751.12,52.34572480000001,4.8659057
1028,1076 PN Netherlands,375000.0,60.0,,277364.5833333333,52.3447341,4.8654477
1029,1076 RG Netherlands,500000.0,86.0,149.0,28188666.666666668,52.3457346,4.8640564
1030,1076 TG Netherlands,315000.0,42.0,,2654764.0,52.3482119,4.8612681
1031,1076 XL Netherlands,275000.0,42.0,,217029.41176470587,52.348726,4.861672899999999
1032,1077 AW Netherlands,1495000.0,176.0,,1946147.7,52.3502008,4.8679667
1033,1077 AX Netherlands,899000.0,138.0,,2510795.4,52.35017939999999,4.867189
1034,1077 BR Netherlands,1495000.0,253.0,,732460.0,52.3435465,4.8738549
1035,1077 DA Netherlands,550000.0,113.0,,397628.25,52.3489546,4.8832595
1036,1077 DE Netherlands,275000.0,50.0,,60380391.0,52.3435465,4.8738549
1037,1077 EE Netherlands,825000.0,121.0,566.0,756666.6666666666,52.348884,4.8793564
1038,1077 EN Netherlands,1299000.0,187.0,,1676187.5,52.3488595,4.8715927
1039,1077 EV Netherlands,795000.0,110.0,250.0,688070.6363636364,52.34914089999999,4.8681258
1040,1077 GA Netherlands,1250000.0,222.0,196.66666666666666,853294.0,52.3484422,4.8686623
1041,1077 GD Netherlands,3800000.0,380.0,135.8,1057041.6666666667,52.3435465,4.8738549
1042,1077 JX Netherlands,942500.0,161.0,192.0,1499902.1666666667,52.3425348,4.876361999999999
1043,1077 KM Netherlands,785000.0,115.0,,240785.44,52.3441606,4.8761379
1044,1077 KZ Netherlands,2995000.0,264.0,256.7142857142857,941893.7857142857,52.3430019,4.8742288
1045,1077 LK Netherlands,1495000.0,224.0,143.0,934963.2307692308,52.3499874,4.8767606
1046,1077 LM Netherlands,1195000.0,207.0,,889369.4,52.3499451,4.8753081
1047,1077 LP Netherlands,1575000.0,242.0,154.8,1421866.6666666667,52.3500683,4.874704899999999
1048,1077 MD Netherlands,1350000.0,182.0,,1752894.7368421052,52.347706,4.8750257
1049,1077 MG Netherlands,1295000.0,203.0,,661996.4285714285,52.3435465,4.8738549
1050,1077 NA Netherlands,1500000.0,224.0,,540615.3333333334,52.3489546,4.8832595
1051,1077 PB Netherlands,998000.0,124.0,,707401.6,52.3482503,4.8720548
1052,1077 PC Netherlands,1045000.0,122.0,,734133.3333333334,52.3478101,4.8721039
1053,1077 PR Netherlands,1250000.0,217.0,,766666.6666666666,52.3496604,4.869763499999999
1054,1077 PX Netherlands,1750000.0,250.0,142.57142857142858,866786.3076923077,52.3403943,4.8698422
1055,1077 RH Netherlands,1500000.0,252.0,,834890.0,52.3435465,4.8738549
1056,1077 RJ Netherlands,1995000.0,240.0,180.0,760439.0,52.349664,4.8685453
1057,1077 RM Netherlands,1000000.0,152.0,221.0,8337440.909090909,52.347202,4.8707461
1058,1077 RZ Netherlands,900000.0,128.0,,535179.7777777778,52.3468026,4.8760341
1059,1077 SM Netherlands,2900000.0,272.0,142.85714285714286,1021362.0,52.3478589,4.8813347
1060,1077 TD Netherlands,799000.0,117.0,,660177.4666666667,52.3435465,4.8738549
1061,1077 TG Netherlands,750000.0,127.0,,582190.5172413794,52.3435465,4.8738549
1062,1077 TK Netherlands,650000.0,109.0,,454023.2,52.3435465,4.8738549
1063,1077 TP Netherlands,670000.0,103.5,,3140686.274509804,52.347123,4.8711726
1064,1077 TR Netherlands,500000.0,114.0,,3004779.069767442,52.3435465,4.8738549
1065,1077 VG Netherlands,689000.0,112.0,,423839.53846153844,52.3435465,4.8738549
1066,1077 VZ Netherlands,2000000.0,319.0,240.5,1413922.0,52.3446872,4.8836749
1067,1077 WK Netherlands,4400000.0,365.0,394.14285714285717,1772600.857142857,52.3453583,4.8850761
1068,1077 XG Netherlands,100000.0,26.0,214.1904761904762,738885.1904761905,52.3435465,4.8738549
1069,1077 XL Netherlands,1100000.0,136.0,155.44,731959.72,52.3421635,4.8695134
1070,1077 XP Netherlands,550000.0,107.0,,338279.7916666667,52.34225929999999,4.8688079
1071,1077 XR Netherlands,524500.0,105.0,,268619.2,52.3403943,4.8698422
1072,1077 ZC Netherlands,795000.0,141.0,,4608181.818181818,52.3403943,4.8698422
1073,1077 ZM Netherlands,700000.0,117.0,,538423.0769230769,52.3455019,4.8683738
1074,1078 AN Netherlands,449000.0,60.0,95.0,322884.64705882355,52.3478179,4.8972148
1075,1078 BE Netherlands,525000.0,90.0,,1220349.6153846155,52.3477227,4.889481400000001
1076,1078 BK Netherlands,350000.0,62.0,145.05882352941177,1703704.105263158,52.3474346,4.8979969
1077,1078 BS Netherlands,395000.0,64.0,157.0,2862238.085106383,52.3478922,4.8999878
1078,1078 CX Netherlands,425000.0,71.0,99.0,315895.73913043475,52.3479986,4.9018212
1079,1078 EW Netherlands,725000.0,95.0,385.0,1303415.4814814816,52.3472996,4.8914529
1080,1078 GC Netherlands,800000.0,149.0,,572333.3333333334,52.3418718,4.8916602
1081,1078 HK Netherlands,950000.0,165.0,185.0,375271.2916666667,52.3462358,4.8949869
1082,1078 JR Netherlands,490000.0,70.0,,3160599.882352941,52.3454134,4.891767499999999
1083,1078 KN Netherlands,825000.0,166.0,,352900.0,52.3458714,4.889517
1084,1078 LP Netherlands,362000.0,63.5,216.0,598993.0,52.3446604,4.8987172
1085,1078 ME Netherlands,597000.0,97.5,,410814.92307692306,52.3460393,4.897454499999999
1086,1078 MT Netherlands,455000.0,82.0,,405587.625,52.3453879,4.8985918
1087,1078 NJ Netherlands,649000.0,100.0,,1537853.3333333333,52.3452583,4.9020566
1088,1078 NS Netherlands,600000.0,103.0,,570000.0,52.3438034,4.897963499999999
1089,1078 NW Netherlands,595000.0,113.0,427.0,1961076.923076923,52.3430852,4.8959757
1090,1078 RP Netherlands,750000.0,117.0,,393697.4375,52.3492628,4.9098942
1091,1078 TE Netherlands,500000.0,100.0,,254282.66666666666,52.3479728,4.9087193
1092,1078 TH Netherlands,475000.0,88.0,141.5,245141.33333333334,52.3441217,4.8922031
1093,1078 TZ Netherlands,325000.0,55.0,154.7,373010.54054054053,52.34878339999999,4.90692
1094,1078 VK Netherlands,545000.0,83.0,,352650.0,52.3434228,4.8950328
1095,1078 VT Netherlands,675000.0,126.0,,320528.5714285714,52.345507,4.8926469
1096,1078 XH Netherlands,799500.0,121.0,,454830.4137931034,52.3431717,4.8930105
